FeatureCode,DateCode,variable,value
S12000021,2011,Work_Train,NA
S12000023,2011,Work_Train,NA
S12000026,2011,Work_Train,NA
S12000027,2011,Work_Train,NA
S12000028,2011,Work_Train,NA
S12000029,2011,Work_Train,NA
S12000030,2011,Work_Train,NA
S12000033,2011,Work_Train,NA
S12000034,2011,Work_Train,NA
S12000035,2011,Work_Train,NA
S12000036,2011,Work_Train,NA
S12000038,2011,Work_Train,NA
S12000039,2011,Work_Train,NA
S12000040,2011,Work_Train,NA
S12000041,2011,Work_Train,NA
S12000042,2011,Work_Train,NA
S12000045,2011,Work_Train,NA
S12000047,2011,Work_Train,NA
S12000048,2011,Work_Train,NA
S92000003,2011,Work_Train,3.9
S12000005,2012,Work_Train,2.2
S12000006,2012,Work_Train,1.1
S12000008,2012,Work_Train,3.5
S12000010,2012,Work_Train,8.7
S12000011,2012,Work_Train,19
S12000013,2012,Work_Train,0
S12000014,2012,Work_Train,3.5
S12000017,2012,Work_Train,1
S12000018,2012,Work_Train,4.1
S12000019,2012,Work_Train,0
S12000020,2012,Work_Train,2.9
S12000021,2012,Work_Train,8.7
S12000023,2012,Work_Train,0
S12000026,2012,Work_Train,1.7
S12000027,2012,Work_Train,0
S12000028,2012,Work_Train,5.2
S12000029,2012,Work_Train,4.7
S12000030,2012,Work_Train,3.8
S12000033,2012,Work_Train,1.3
S12000034,2012,Work_Train,0
S12000035,2012,Work_Train,5.4
S12000036,2012,Work_Train,1.8
S12000038,2012,Work_Train,8.5
S12000039,2012,Work_Train,9.3
S12000040,2012,Work_Train,8
S12000041,2012,Work_Train,1.7
S12000042,2012,Work_Train,0
S12000045,2012,Work_Train,4.8
S12000047,2012,Work_Train,1.2
S12000048,2012,Work_Train,2.4
S92000003,2012,Work_Train,4.3
S12000005,2014,Work_Train,3.6
S12000006,2014,Work_Train,0
S12000008,2014,Work_Train,0
S12000010,2014,Work_Train,1.4
S12000011,2014,Work_Train,7.7
S12000013,2014,Work_Train,0
S12000014,2014,Work_Train,4.5
S12000017,2014,Work_Train,1.7
S12000018,2014,Work_Train,2.9
S12000019,2014,Work_Train,0
S12000020,2014,Work_Train,1.9
S12000021,2014,Work_Train,10.3
S12000023,2014,Work_Train,0
S12000026,2014,Work_Train,0
S12000027,2014,Work_Train,0
S12000028,2014,Work_Train,0
S12000029,2014,Work_Train,4.7
S12000030,2014,Work_Train,3.9
S12000033,2014,Work_Train,0
S12000034,2014,Work_Train,1.7
S12000035,2014,Work_Train,4.4
S12000036,2014,Work_Train,1.4
S12000038,2014,Work_Train,10.5
S12000039,2014,Work_Train,10.7
S12000040,2014,Work_Train,8.3
S12000041,2014,Work_Train,1.3
S12000042,2014,Work_Train,0
S12000045,2014,Work_Train,10.2
S12000047,2014,Work_Train,3
S12000048,2014,Work_Train,1
S92000003,2014,Work_Train,4.2
S12000005,2015,Work_Train,0.8
S12000006,2015,Work_Train,0
S12000008,2015,Work_Train,5.9
S12000010,2015,Work_Train,3.3
S12000011,2015,Work_Train,12.4
S12000013,2015,Work_Train,0.8
S12000014,2015,Work_Train,6
S12000017,2015,Work_Train,0.8
S12000018,2015,Work_Train,5.8
S12000019,2015,Work_Train,0
S12000020,2015,Work_Train,1.2
S12000021,2015,Work_Train,7.2
S12000023,2015,Work_Train,0
S12000026,2015,Work_Train,0
S12000027,2015,Work_Train,0
S12000028,2015,Work_Train,3.2
S12000029,2015,Work_Train,6.7
S12000030,2015,Work_Train,4.2
S12000033,2015,Work_Train,0.5
S12000034,2015,Work_Train,2
S12000035,2015,Work_Train,1.5
S12000036,2015,Work_Train,0.5
S12000038,2015,Work_Train,4.7
S12000039,2015,Work_Train,11.7
S12000040,2015,Work_Train,4.2
S12000041,2015,Work_Train,0.4
S12000042,2015,Work_Train,0
S12000045,2015,Work_Train,11.6
S12000047,2015,Work_Train,4.7
S12000048,2015,Work_Train,0.9
S92000003,2015,Work_Train,4.4
S12000005,2016,Work_Train,4.1
S12000006,2016,Work_Train,0
S12000008,2016,Work_Train,4.8
S12000010,2016,Work_Train,11.3
S12000011,2016,Work_Train,6.9
S12000013,2016,Work_Train,0.4
S12000014,2016,Work_Train,3.4
S12000017,2016,Work_Train,1.1
S12000018,2016,Work_Train,12.7
S12000019,2016,Work_Train,1.8
S12000020,2016,Work_Train,3
S12000021,2016,Work_Train,14.6
S12000023,2016,Work_Train,0
S12000026,2016,Work_Train,2.5
S12000027,2016,Work_Train,0
S12000028,2016,Work_Train,3.7
S12000029,2016,Work_Train,8.8
S12000030,2016,Work_Train,4.3
S12000033,2016,Work_Train,0.7
S12000034,2016,Work_Train,0.8
S12000035,2016,Work_Train,5.6
S12000036,2016,Work_Train,0.8
S12000038,2016,Work_Train,6.5
S12000039,2016,Work_Train,15.6
S12000040,2016,Work_Train,7.1
S12000041,2016,Work_Train,2.4
S12000042,2016,Work_Train,0
S12000045,2016,Work_Train,9.2
S12000047,2016,Work_Train,4.9
S12000048,2016,Work_Train,0.5
S92000003,2016,Work_Train,5.2
S12000005,2017,Work_Train,0.5
S12000006,2017,Work_Train,4.9
S12000008,2017,Work_Train,3.7
S12000010,2017,Work_Train,10.3
S12000011,2017,Work_Train,10.7
S12000013,2017,Work_Train,0
S12000014,2017,Work_Train,7.5
S12000017,2017,Work_Train,3.4
S12000018,2017,Work_Train,13.9
S12000019,2017,Work_Train,0
S12000020,2017,Work_Train,0
S12000021,2017,Work_Train,8.9
S12000023,2017,Work_Train,0
S12000026,2017,Work_Train,0
S12000027,2017,Work_Train,0
S12000028,2017,Work_Train,6.1
S12000029,2017,Work_Train,9.9
S12000030,2017,Work_Train,2.6
S12000033,2017,Work_Train,0.5
S12000034,2017,Work_Train,1.6
S12000035,2017,Work_Train,1.2
S12000036,2017,Work_Train,2.4
S12000038,2017,Work_Train,9
S12000039,2017,Work_Train,1.9
S12000040,2017,Work_Train,2
S12000041,2017,Work_Train,1.6
S12000042,2017,Work_Train,0
S12000045,2017,Work_Train,10
S12000047,2017,Work_Train,4.1
S12000048,2017,Work_Train,0
S92000003,2017,Work_Train,5.1
S12000005,2018,Work_Train,0
S12000006,2018,Work_Train,0
S12000008,2018,Work_Train,6
S12000010,2018,Work_Train,8
S12000011,2018,Work_Train,10
S12000013,2018,Work_Train,0
S12000014,2018,Work_Train,5
S12000017,2018,Work_Train,0
S12000018,2018,Work_Train,6
S12000019,2018,Work_Train,4
S12000020,2018,Work_Train,0
S12000021,2018,Work_Train,8
S12000023,2018,Work_Train,0
S12000026,2018,Work_Train,4
S12000027,2018,Work_Train,0
S12000028,2018,Work_Train,2
S12000029,2018,Work_Train,6
S12000030,2018,Work_Train,7
S12000033,2018,Work_Train,0
S12000034,2018,Work_Train,2
S12000035,2018,Work_Train,6
S12000036,2018,Work_Train,2
S12000038,2018,Work_Train,10
S12000039,2018,Work_Train,19
S12000040,2018,Work_Train,1
S12000041,2018,Work_Train,4
S12000042,2018,Work_Train,2
S12000045,2018,Work_Train,13
S12000047,2018,Work_Train,4
S12000048,2018,Work_Train,1
S92000003,2018,Work_Train,5.5
S12000005,2019,Work_Train,1
S12000006,2019,Work_Train,0
S12000008,2019,Work_Train,5
S12000010,2019,Work_Train,9
S12000011,2019,Work_Train,13
S12000013,2019,Work_Train,0
S12000014,2019,Work_Train,4
S12000017,2019,Work_Train,2
S12000018,2019,Work_Train,8
S12000019,2019,Work_Train,2
S12000020,2019,Work_Train,1
S12000021,2019,Work_Train,9
S12000023,2019,Work_Train,0
S12000026,2019,Work_Train,5
S12000027,2019,Work_Train,0
S12000028,2019,Work_Train,2
S12000029,2019,Work_Train,9
S12000030,2019,Work_Train,3
S12000033,2019,Work_Train,0
S12000034,2019,Work_Train,1
S12000035,2019,Work_Train,4
S12000036,2019,Work_Train,1
S12000038,2019,Work_Train,6
S12000039,2019,Work_Train,7
S12000040,2019,Work_Train,8
S12000041,2019,Work_Train,1
S12000042,2019,Work_Train,1
S12000045,2019,Work_Train,16
S12000047,2019,Work_Train,4
S12000048,2019,Work_Train,0
S92000003,2019,Work_Train,5.4
S12000050,2005,Work_Train,3.8
S12000049,2005,Work_Train,7.8
S12000050,2006,Work_Train,NA
S12000049,2006,Work_Train,NA
S12000050,2007,Work_Train,6.4
S12000049,2007,Work_Train,9.6
S12000050,2008,Work_Train,NA
S12000049,2008,Work_Train,NA
S12000050,2009,Work_Train,4.5
S12000049,2009,Work_Train,8.5
S12000050,2010,Work_Train,NA
S12000049,2010,Work_Train,NA
S12000050,2011,Work_Train,NA
S12000049,2011,Work_Train,NA
S12000050,2012,Work_Train,8.1
S12000049,2012,Work_Train,9.7
S12000050,2014,Work_Train,8.8
S12000049,2014,Work_Train,8.8
S12000050,2015,Work_Train,8
S12000049,2015,Work_Train,11.1
S12000050,2016,Work_Train,5.9
S12000049,2016,Work_Train,12.2
S12000050,2017,Work_Train,6.3
S12000049,2017,Work_Train,11.6
S12000050,2018,Work_Train,8
S12000049,2018,Work_Train,15
S12000050,2019,Work_Train,9
S12000049,2019,Work_Train,13
S12000005,2005,Work_Walking,11.4
S12000006,2005,Work_Walking,20.9
S12000008,2005,Work_Walking,11.6
S12000010,2005,Work_Walking,12.6
S12000011,2005,Work_Walking,3.8
S12000013,2005,Work_Walking,10.7
S12000014,2005,Work_Walking,9.8
S12000017,2005,Work_Walking,16.3
S12000018,2005,Work_Walking,11.6
S12000019,2005,Work_Walking,7.9
S12000020,2005,Work_Walking,16.4
S12000021,2005,Work_Walking,8.8
S12000023,2005,Work_Walking,18.5
S12000026,2005,Work_Walking,22.8
S12000027,2005,Work_Walking,12.6
S12000028,2005,Work_Walking,10.3
S12000029,2005,Work_Walking,8.3
S12000030,2005,Work_Walking,12
S12000033,2005,Work_Walking,13.9
S12000034,2005,Work_Walking,11.8
S12000035,2005,Work_Walking,24.3
S12000036,2005,Work_Walking,18.2
S12000038,2005,Work_Walking,11.6
S12000039,2005,Work_Walking,11.7
S12000040,2005,Work_Walking,7.1
S12000041,2005,Work_Walking,13.9
S12000042,2005,Work_Walking,19.8
S12000045,2005,Work_Walking,5.2
S12000047,2005,Work_Walking,11.8
S12000048,2005,Work_Walking,15.6
S12000005,2006,Work_Walking,NA
S12000006,2006,Work_Walking,NA
S12000008,2006,Work_Walking,NA
S12000010,2006,Work_Walking,NA
S12000011,2006,Work_Walking,NA
S12000013,2006,Work_Walking,NA
S12000014,2006,Work_Walking,NA
S12000017,2006,Work_Walking,NA
S12000018,2006,Work_Walking,NA
S12000019,2006,Work_Walking,NA
S12000020,2006,Work_Walking,NA
S12000021,2006,Work_Walking,NA
S12000023,2006,Work_Walking,NA
S12000026,2006,Work_Walking,NA
S12000027,2006,Work_Walking,NA
S12000028,2006,Work_Walking,NA
S12000029,2006,Work_Walking,NA
S12000030,2006,Work_Walking,NA
S12000033,2006,Work_Walking,NA
S12000034,2006,Work_Walking,NA
S12000035,2006,Work_Walking,NA
S12000036,2006,Work_Walking,NA
S12000038,2006,Work_Walking,NA
S12000039,2006,Work_Walking,NA
S12000040,2006,Work_Walking,NA
S12000041,2006,Work_Walking,NA
S12000042,2006,Work_Walking,NA
S12000045,2006,Work_Walking,NA
S12000047,2006,Work_Walking,NA
S12000048,2006,Work_Walking,NA
S12000005,2007,Work_Walking,8.3
S12000006,2007,Work_Walking,15.4
S12000008,2007,Work_Walking,6.2
S12000010,2007,Work_Walking,10.2
S12000011,2007,Work_Walking,0.5
S12000013,2007,Work_Walking,16.3
S12000014,2007,Work_Walking,8.8
S12000017,2007,Work_Walking,18.5
S12000018,2007,Work_Walking,8.9
S12000019,2007,Work_Walking,12.2
S12000020,2007,Work_Walking,13.8
S12000021,2007,Work_Walking,9.5
S12000023,2007,Work_Walking,21.2
S12000026,2007,Work_Walking,15.1
S12000027,2007,Work_Walking,9.3
S12000028,2007,Work_Walking,7.5
S12000029,2007,Work_Walking,6.8
S12000030,2007,Work_Walking,9.5
S12000033,2007,Work_Walking,14
S12000034,2007,Work_Walking,11.2
S12000035,2007,Work_Walking,19.2
S12000036,2007,Work_Walking,20.2
S12000038,2007,Work_Walking,9.9
S12000039,2007,Work_Walking,12.9
S12000040,2007,Work_Walking,7.7
S12000041,2007,Work_Walking,20.1
S12000042,2007,Work_Walking,18.6
S12000045,2007,Work_Walking,8.2
S12000047,2007,Work_Walking,8.9
S12000048,2007,Work_Walking,11
S92000003,2007,Work_Walking,11.9
S12000005,2008,Work_Walking,NA
S12000006,2008,Work_Walking,NA
S12000008,2008,Work_Walking,NA
S12000010,2008,Work_Walking,NA
S12000011,2008,Work_Walking,NA
S12000013,2008,Work_Walking,NA
S12000014,2008,Work_Walking,NA
S12000017,2008,Work_Walking,NA
S12000018,2008,Work_Walking,NA
S12000019,2008,Work_Walking,NA
S12000020,2008,Work_Walking,NA
S12000021,2008,Work_Walking,NA
S12000023,2008,Work_Walking,NA
S12000026,2008,Work_Walking,NA
S12000027,2008,Work_Walking,NA
S12000028,2008,Work_Walking,NA
S12000029,2008,Work_Walking,NA
S12000030,2008,Work_Walking,NA
S12000033,2008,Work_Walking,NA
S12000034,2008,Work_Walking,NA
S12000035,2008,Work_Walking,NA
S12000036,2008,Work_Walking,NA
S12000038,2008,Work_Walking,NA
S12000039,2008,Work_Walking,NA
S12000040,2008,Work_Walking,NA
S12000041,2008,Work_Walking,NA
S12000042,2008,Work_Walking,NA
S12000045,2008,Work_Walking,NA
S12000047,2008,Work_Walking,NA
S12000048,2008,Work_Walking,NA
S92000003,2008,Work_Walking,12.5
S12000005,2009,Work_Walking,8.1
S12000006,2009,Work_Walking,18.5
S12000008,2009,Work_Walking,11.1
S12000010,2009,Work_Walking,8
S12000011,2009,Work_Walking,4.1
S12000013,2009,Work_Walking,7.9
S12000014,2009,Work_Walking,8.8
S12000017,2009,Work_Walking,16.8
S12000018,2009,Work_Walking,11.5
S12000019,2009,Work_Walking,10.8
S12000020,2009,Work_Walking,15
S12000021,2009,Work_Walking,11.3
S12000023,2009,Work_Walking,24.2
S12000026,2009,Work_Walking,19.7
S12000027,2009,Work_Walking,12.5
S12000028,2009,Work_Walking,11.5
S12000029,2009,Work_Walking,7.6
S12000030,2009,Work_Walking,15.9
S12000033,2009,Work_Walking,20.1
S12000034,2009,Work_Walking,11.3
S12000035,2009,Work_Walking,15.4
S12000036,2009,Work_Walking,19.1
S12000038,2009,Work_Walking,6.3
S12000039,2009,Work_Walking,9.1
S12000040,2009,Work_Walking,7.9
S12000041,2009,Work_Walking,23.2
S12000042,2009,Work_Walking,18.6
S12000045,2009,Work_Walking,3.2
S12000047,2009,Work_Walking,9.1
S12000048,2009,Work_Walking,16.3
S92000003,2009,Work_Walking,12.9
S12000005,2010,Work_Walking,NA
S12000006,2010,Work_Walking,NA
S12000008,2010,Work_Walking,NA
S12000010,2010,Work_Walking,NA
S12000011,2010,Work_Walking,NA
S12000013,2010,Work_Walking,NA
S12000014,2010,Work_Walking,NA
S12000017,2010,Work_Walking,NA
S12000018,2010,Work_Walking,NA
S12000019,2010,Work_Walking,NA
S12000020,2010,Work_Walking,NA
S12000021,2010,Work_Walking,NA
S12000023,2010,Work_Walking,NA
S12000026,2010,Work_Walking,NA
S12000027,2010,Work_Walking,NA
S12000028,2010,Work_Walking,NA
S12000029,2010,Work_Walking,NA
S12000030,2010,Work_Walking,NA
S12000033,2010,Work_Walking,NA
S12000034,2010,Work_Walking,NA
S12000035,2010,Work_Walking,NA
S12000036,2010,Work_Walking,NA
S12000038,2010,Work_Walking,NA
S12000039,2010,Work_Walking,NA
S12000040,2010,Work_Walking,NA
S12000041,2010,Work_Walking,NA
S12000042,2010,Work_Walking,NA
S12000045,2010,Work_Walking,NA
S12000047,2010,Work_Walking,NA
S12000048,2010,Work_Walking,NA
S92000003,2010,Work_Walking,13.4
S12000005,2011,Work_Walking,NA
S12000006,2011,Work_Walking,NA
S12000008,2011,Work_Walking,NA
S12000010,2011,Work_Walking,NA
S12000011,2011,Work_Walking,NA
S12000013,2011,Work_Walking,NA
S12000014,2011,Work_Walking,NA
S12000017,2011,Work_Walking,NA
S12000018,2011,Work_Walking,NA
S12000019,2011,Work_Walking,NA
S12000020,2011,Work_Walking,NA
S12000021,2011,Work_Walking,NA
S12000023,2011,Work_Walking,NA
S12000026,2011,Work_Walking,NA
S12000027,2011,Work_Walking,NA
S12000028,2011,Work_Walking,NA
S12000029,2011,Work_Walking,NA
S12000030,2011,Work_Walking,NA
S12000033,2011,Work_Walking,NA
S12000034,2011,Work_Walking,NA
S12000035,2011,Work_Walking,NA
S12000036,2011,Work_Walking,NA
S12000038,2011,Work_Walking,NA
S12000039,2011,Work_Walking,NA
S12000040,2011,Work_Walking,NA
S12000041,2011,Work_Walking,NA
S12000042,2011,Work_Walking,NA
S12000045,2011,Work_Walking,NA
S12000047,2011,Work_Walking,NA
S12000048,2011,Work_Walking,NA
S92000003,2011,Work_Walking,12.9
S12000005,2012,Work_Walking,18.2
S12000006,2012,Work_Walking,19
S12000008,2012,Work_Walking,13
S12000010,2012,Work_Walking,10
S12000011,2012,Work_Walking,4.4
S12000013,2012,Work_Walking,11.4
S12000014,2012,Work_Walking,5.5
S12000017,2012,Work_Walking,20.6
S12000018,2012,Work_Walking,13.4
S12000019,2012,Work_Walking,5.9
S12000020,2012,Work_Walking,15.9
S12000021,2012,Work_Walking,8.3
S12000023,2012,Work_Walking,15.6
S12000026,2012,Work_Walking,14.9
S12000027,2012,Work_Walking,9.7
S12000028,2012,Work_Walking,9.2
S12000029,2012,Work_Walking,9.3
S12000030,2012,Work_Walking,10.3
S12000033,2012,Work_Walking,20.6
S12000034,2012,Work_Walking,9.9
S12000035,2012,Work_Walking,25.6
S12000036,2012,Work_Walking,26.7
S12000038,2012,Work_Walking,7.7
S12000039,2012,Work_Walking,10.2
S12000040,2012,Work_Walking,5.8
S12000041,2012,Work_Walking,12
S12000042,2012,Work_Walking,20.3
S12000045,2012,Work_Walking,1.9
S12000047,2012,Work_Walking,8.5
S12000048,2012,Work_Walking,22.9
S92000003,2012,Work_Walking,13.6
S12000005,2014,Work_Walking,6.9
S12000006,2014,Work_Walking,14.7
S12000008,2014,Work_Walking,4.6
S12000010,2014,Work_Walking,6.1
S12000011,2014,Work_Walking,10
S12000013,2014,Work_Walking,13.4
S12000014,2014,Work_Walking,7
S12000017,2014,Work_Walking,17.2
S12000018,2014,Work_Walking,12.9
S12000019,2014,Work_Walking,9
S12000020,2014,Work_Walking,7.6
S12000021,2014,Work_Walking,9.9
S12000023,2014,Work_Walking,18.8
S12000026,2014,Work_Walking,18.4
S12000027,2014,Work_Walking,13.4
S12000028,2014,Work_Walking,14.8
S12000029,2014,Work_Walking,7.6
S12000030,2014,Work_Walking,14.2
S12000033,2014,Work_Walking,25.2
S12000034,2014,Work_Walking,14.4
S12000035,2014,Work_Walking,21
S12000036,2014,Work_Walking,19.9
S12000038,2014,Work_Walking,7.5
S12000039,2014,Work_Walking,15.9
S12000040,2014,Work_Walking,2.9
S12000041,2014,Work_Walking,15.9
S12000042,2014,Work_Walking,19.5
S12000045,2014,Work_Walking,6.2
S12000047,2014,Work_Walking,11.9
S12000048,2014,Work_Walking,11
S92000003,2014,Work_Walking,12.9
S12000005,2015,Work_Walking,7.6
S12000006,2015,Work_Walking,23.4
S12000008,2015,Work_Walking,13.2
S12000010,2015,Work_Walking,7.6
S12000011,2015,Work_Walking,5.1
S12000013,2015,Work_Walking,6.7
S12000014,2015,Work_Walking,7.1
S12000017,2015,Work_Walking,18
S12000018,2015,Work_Walking,10.1
S12000019,2015,Work_Walking,10.1
S12000020,2015,Work_Walking,15.2
S12000021,2015,Work_Walking,1.9
S12000023,2015,Work_Walking,23
S12000026,2015,Work_Walking,14.3
S12000027,2015,Work_Walking,12.3
S12000028,2015,Work_Walking,16.1
S12000029,2015,Work_Walking,6.4
S12000030,2015,Work_Walking,18.7
S12000033,2015,Work_Walking,18.9
S12000034,2015,Work_Walking,8.3
S12000035,2015,Work_Walking,28.4
S12000036,2015,Work_Walking,21.8
S12000038,2015,Work_Walking,5.2
S12000039,2015,Work_Walking,14.9
S12000040,2015,Work_Walking,17.2
S12000041,2015,Work_Walking,22.4
S12000042,2015,Work_Walking,13.4
S12000045,2015,Work_Walking,7.3
S12000047,2015,Work_Walking,8.9
S12000048,2015,Work_Walking,16.2
S92000003,2015,Work_Walking,13.6
S12000005,2016,Work_Walking,8.5
S12000006,2016,Work_Walking,15.4
S12000008,2016,Work_Walking,10.3
S12000010,2016,Work_Walking,11.5
S12000011,2016,Work_Walking,2.6
S12000013,2016,Work_Walking,11.8
S12000014,2016,Work_Walking,12.6
S12000017,2016,Work_Walking,13
S12000018,2016,Work_Walking,5.6
S12000019,2016,Work_Walking,4.2
S12000020,2016,Work_Walking,13.2
S12000021,2016,Work_Walking,13.9
S12000023,2016,Work_Walking,21.2
S12000026,2016,Work_Walking,25
S12000027,2016,Work_Walking,8.8
S12000028,2016,Work_Walking,7.7
S12000029,2016,Work_Walking,7.3
S12000030,2016,Work_Walking,15.2
S12000033,2016,Work_Walking,23.5
S12000034,2016,Work_Walking,2.2
S12000035,2016,Work_Walking,15.2
S12000036,2016,Work_Walking,26.1
S12000038,2016,Work_Walking,3.1
S12000039,2016,Work_Walking,7.8
S12000040,2016,Work_Walking,8
S12000041,2016,Work_Walking,9.5
S12000042,2016,Work_Walking,13.2
S12000045,2016,Work_Walking,7.7
S12000047,2016,Work_Walking,12.5
S12000048,2016,Work_Walking,21.6
S92000003,2016,Work_Walking,12.3
S12000005,2017,Work_Walking,5.9
S12000006,2017,Work_Walking,15.8
S12000008,2017,Work_Walking,5.8
S12000010,2017,Work_Walking,7
S12000011,2017,Work_Walking,5
S12000013,2017,Work_Walking,10.7
S12000014,2017,Work_Walking,8.3
S12000017,2017,Work_Walking,12
S12000018,2017,Work_Walking,10.4
S12000019,2017,Work_Walking,3.2
S12000020,2017,Work_Walking,17.1
S12000021,2017,Work_Walking,10.6
S12000023,2017,Work_Walking,14.7
S12000026,2017,Work_Walking,13.7
S12000027,2017,Work_Walking,4.2
S12000028,2017,Work_Walking,13.8
S12000029,2017,Work_Walking,9.1
S12000030,2017,Work_Walking,12.8
S12000033,2017,Work_Walking,20.2
S12000034,2017,Work_Walking,13.1
S12000035,2017,Work_Walking,22.4
S12000036,2017,Work_Walking,17.4
S12000038,2017,Work_Walking,8.9
S12000039,2017,Work_Walking,9.7
S12000040,2017,Work_Walking,5.7
S12000041,2017,Work_Walking,12.8
S12000042,2017,Work_Walking,14.4
S12000045,2017,Work_Walking,9.2
S12000047,2017,Work_Walking,8.5
S12000048,2017,Work_Walking,16.4
S92000003,2017,Work_Walking,12
S12000005,2018,Work_Walking,7
S12000006,2018,Work_Walking,13
S12000008,2018,Work_Walking,5
S12000010,2018,Work_Walking,10
S12000011,2018,Work_Walking,3
S12000013,2018,Work_Walking,15
S12000014,2018,Work_Walking,11
S12000017,2018,Work_Walking,9
S12000018,2018,Work_Walking,9
S12000019,2018,Work_Walking,9
S12000020,2018,Work_Walking,12
S12000021,2018,Work_Walking,9
S12000023,2018,Work_Walking,19
S12000026,2018,Work_Walking,18
S12000027,2018,Work_Walking,12
S12000028,2018,Work_Walking,4
S12000029,2018,Work_Walking,7
S12000030,2018,Work_Walking,4
S12000033,2018,Work_Walking,17
S12000034,2018,Work_Walking,17
S12000035,2018,Work_Walking,19
S12000036,2018,Work_Walking,22
S12000038,2018,Work_Walking,3
S12000039,2018,Work_Walking,11
S12000040,2018,Work_Walking,4
S12000041,2018,Work_Walking,13
S12000042,2018,Work_Walking,21
S12000045,2018,Work_Walking,9
S12000047,2018,Work_Walking,10
S12000048,2018,Work_Walking,19
S92000003,2018,Work_Walking,11.8
S12000005,2019,Work_Walking,2
S12000006,2019,Work_Walking,8
S12000008,2019,Work_Walking,11
S12000010,2019,Work_Walking,9
S12000011,2019,Work_Walking,5
S12000013,2019,Work_Walking,12
S12000014,2019,Work_Walking,5
S12000017,2019,Work_Walking,16
S12000018,2019,Work_Walking,9
S12000019,2019,Work_Walking,8
S12000020,2019,Work_Walking,12
S12000021,2019,Work_Walking,10
